PITCHER,DATE,INNING,BATTER_IN_INNING,PITCH_NUMBER,PITCH_TYPE,SPIN_RATE,VELO,RELEASE_EXTENSION,RELEASE_SIDE,RELEASE_HEIGHT
PITCHER A,20190610,3,6,1,SL,2378.38,86.4474,5.83369,-2.37851,6.08124
PITCHER A,20190610,3,6,2,SL,2342.17,85.69,5.69426,-2.38055,6.12262
PITCHER A,20190610,3,6,3,SL,2399.05,84.6296,5.90518,-2.46005,6.07115
PITCHER A,20190610,3,7,1,FB,2196.99,91.5449,5.65593,-2.35552,5.94392
PITCHER A,20190610,3,7,2,FB,2181.2,91.7299,5.79618,-2.28392,5.87511
PITCHER A,20190610,3,7,3,FB,2133.19,92.6383,5.78858,-2.29916,5.824
PITCHER A,20190610,3,7,4,FB,2062.1,92.2691,5.99899,-2.13416,5.96205
PITCHER A,20190610,3,7,5,CH,1416.36,85.4056,6.21773,-2.10517,6.07876
PITCHER A,20190610,3,8,1,FB,2068.45,92.4914,5.66293,-2.30139,6.04934
PITCHER A,20190610,4,1,1,FB,2149.94,93.0627,5.63364,-2.37422,5.9431
PITCHER A,20190610,4,1,2,FB,2157.94,93.5076,5.79902,-2.30438,5.91294
PITCHER A,20190610,4,1,3,CH,1398.5,85.1473,5.85274,-2.27819,6.11602
PITCHER A,20190610,4,1,4,CH,1325.76,84.8529,5.94451,-2.38588,6.2005
PITCHER A,20190610,4,2,1,FB,2152.27,93.1915,5.81834,-2.21191,5.9484
PITCHER A,20190610,4,2,2,FB,2099.26,93.4782,5.70063,-2.27101,5.94028
PITCHER A,20190610,4,2,3,FB,2053.91,93.2555,5.63919,-2.2804,5.88875
PITCHER A,20190610,4,3,1,CH,1396.25,84.0973,5.75087,-2.35772,6.03053
PITCHER A,20190610,4,3,2,CH,1431.46,85.329,5.71425,-2.31394,5.94931
PITCHER A,20190610,4,3,3,FB,2079.01,93.5161,5.78437,-2.14754,5.88019
PITCHER A,20190610,4,3,4,FB,2063.64,92.2088,5.80209,-2.24163,5.91424
PITCHER A,20190610,4,3,5,FB,2129.69,94.3381,5.75534,-2.33213,5.80713
PITCHER A,20190610,4,3,6,FB,2206.61,93.7979,6.06544,-2.27055,5.87346
PITCHER A,20190610,4,3,7,CB,NULL,83.6805,5.94712,-2.35527,5.91372
PITCHER A,20190610,5,1,1,CB,2477.98,80.1768,6.36219,-2.31374,6.37264
PITCHER A,20190610,5,1,2,FB,2160.21,91.5834,5.73897,-2.23336,5.97211
PITCHER A,20190610,5,1,3,FB,2130.8,92.8509,5.42428,-2.27797,5.95342
PITCHER A,20190610,5,1,4,FB,2282.33,93.6973,5.66148,-2.36394,5.97718
PITCHER A,20190610,5,1,5,CB,2567.9,82.5216,5.53349,-2.33905,6.0652
PITCHER A,20190610,5,2,1,CB,NULL,82.8008,5.30547,-2.41921,6.02397
PITCHER A,20190610,5,2,2,FB,2251.62,93.7734,5.62451,-2.33589,6.0822
PITCHER A,20190610,5,3,1,FB,2183.92,93.4672,5.85737,-2.33028,5.94636
PITCHER A,20190610,5,3,2,FB,2159.26,93.1482,5.80376,-2.22214,5.89137
PITCHER A,20190610,5,3,3,FB,2039.17,91.5139,5.59837,-2.29295,5.96008
PITCHER A,20190610,5,3,4,FB,2066.68,92.2172,6.04556,-2.33605,5.90729
PITCHER A,20190610,5,3,5,FB,1968.99,89.7705,5.72996,-2.45118,5.94797
PITCHER A,20190610,5,3,6,CB,2453.24,84.2709,5.42709,-2.45305,6.07775
PITCHER A,20190610,5,3,7,FB,2090.88,92.3624,5.73602,-2.36541,5.88757
PITCHER A,20190610,5,4,1,FB,2227.82,92.9084,5.87039,-2.19754,6.10292
PITCHER A,20190610,5,4,2,FB,2143.05,92.7316,5.68814,-2.23739,5.91437
PITCHER A,20190610,5,4,3,FB,2194.44,92.3672,5.84869,-2.17576,6.0788
PITCHER A,20190610,5,4,4,FB,2049.3,92.561,5.92701,-2.38121,6.01019
PITCHER A,20190615,1,1,1,FB,2099.65,90.3629,5.29688,-1.85424,5.86481
PITCHER A,20190615,1,1,2,FB,2157.77,91.573,5.416,-1.78799,5.8068
PITCHER A,20190615,1,2,1,FB,2210.24,92.562,5.44428,-1.8001,5.73733
PITCHER A,20190615,1,2,2,FB,2104.32,91.1657,5.40233,-1.84087,5.74167
PITCHER A,20190615,1,2,3,FB,2116.36,92.5545,5.42497,-1.85187,5.55956
PITCHER A,20190615,1,2,4,FB,2112.08,92.4107,5.5,-2.02941,5.81017
PITCHER A,20190615,1,2,5,SL,2502.9,83.8588,5.43253,-1.92487,5.85232
PITCHER A,20190615,1,2,6,SL,1260.64,83.9035,4.9074,-1.94274,5.90341
PITCHER A,20190615,1,2,7,FB,2038.4,92.9091,5.45284,-1.84493,5.59963
PITCHER A,20190615,1,3,1,SL,2508.15,83.0753,5.21408,-1.90947,5.94018
PITCHER A,20190615,1,3,2,CH,1438.32,86.3358,5.57771,-1.91405,5.67392
PITCHER A,20190615,1,3,3,SL,2430.81,83.0781,5.2979,-2.0221,5.78096
PITCHER A,20190615,1,3,4,FB,2141.61,93.2804,5.3778,-1.81829,5.55988
PITCHER A,20190615,1,3,5,SL,NULL,83.8884,5.40855,-1.94858,5.81029
PITCHER A,20190615,1,4,1,SL,2173.08,88.37,5.55205,-2.11662,5.56825
PITCHER A,20190615,1,4,2,SL,2257.73,87.4986,5.37124,-1.8917,5.79972
PITCHER A,20190615,2,1,1,FB,2022.26,91.2767,5.37299,-1.81885,5.68203
PITCHER A,20190615,2,1,2,FB,2101.64,91.8743,5.29949,-1.79133,5.62717
PITCHER A,20190615,2,1,3,FB,2057.94,92.7091,5.36444,-1.99672,5.78195
PITCHER A,20190615,2,1,4,FB,2063.98,90.264,5.40899,-1.84884,5.74824
PITCHER A,20190615,2,2,1,CH,1264.72,85.3012,5.49366,-1.89289,5.84695
PITCHER A,20190615,2,2,2,FB,1998.45,91.3156,5.44733,-1.86509,5.57726
PITCHER A,20190615,2,2,3,FB,2103.14,90.9259,5.3758,-1.80372,5.64027
PITCHER A,20190615,2,2,4,FB,2091.75,92.0828,5.4821,-1.91522,5.69927
PITCHER A,20190615,2,2,5,FB,2054.25,91.8923,5.45785,-1.76634,5.37396
PITCHER A,20190615,2,2,6,CH,1201.38,85.9915,5.62218,-1.76064,6.01231
PITCHER A,20190615,2,2,7,SL,NULL,82.1083,5.41434,-1.93108,5.61091
PITCHER A,20190615,2,3,1,FB,2084.64,92.431,5.53303,-1.82599,5.58075
PITCHER A,20190615,2,3,2,SL,2246.32,86.0439,5.54724,-1.84871,5.62388
PITCHER A,20190615,2,3,3,FB,2021.73,92.1027,5.54352,-1.68889,5.66588
PITCHER A,20190615,2,4,1,SL,2228.25,86.1179,5.59109,-1.97877,5.61691
PITCHER A,20190615,2,4,2,SL,2319.61,86.4478,5.68522,-1.8684,5.54712
PITCHER A,20190615,2,5,1,FB,2090.05,92.141,5.48642,-2.29748,5.53849
PITCHER A,20190615,3,1,1,SL,2397.9,82.4206,5.0417,-2.00416,5.72524
PITCHER A,20190615,3,1,2,FB,2027.19,91.8055,5.27785,-1.79269,5.81257
PITCHER A,20190615,3,1,3,FB,2050,92.1311,5.62603,-1.82885,5.61498
PITCHER A,20190615,3,2,1,FB,2208.41,92.2793,5.48413,-1.95353,5.56429
PITCHER A,20190615,3,2,2,FB,2111.89,91.4601,5.4416,-1.84878,5.65515
PITCHER A,20190615,3,2,3,FB,2067.75,92.0516,5.55161,-1.7579,5.62347
PITCHER A,20190615,3,3,1,CH,1521.15,84.8673,5.7398,-1.94675,5.62659
PITCHER A,20190615,3,3,2,CH,1366.68,85.4535,5.73829,-1.88427,5.59622
PITCHER A,20190615,3,3,3,FB,2143.99,93.2208,5.41374,-1.8715,5.6609
PITCHER A,20190615,3,3,4,FB,2017.8,91.8905,5.4549,-1.91485,5.69595
PITCHER A,20190615,3,3,5,CH,1278.4,84.4441,5.41806,-1.98306,5.65862
PITCHER A,20190615,3,3,6,FB,2116,91.9255,5.48056,-1.86339,5.63143
PITCHER A,20190615,3,3,7,FB,2142.6,92.2929,5.422,-1.99507,5.65164
PITCHER A,20190615,3,4,1,SL,2286.12,85.818,5.46204,-2.04489,5.6443
PITCHER A,20190615,3,4,2,FB,2107.95,91.6694,5.4376,-1.75748,5.74486
PITCHER A,20190615,3,4,3,FB,2072.58,91.114,5.44454,-1.90957,5.60862
PITCHER A,20190615,3,5,1,FB,2095.77,91.6417,5.36957,-1.82393,5.63852
PITCHER A,20190615,3,5,2,CH,1364.34,84.4262,5.81359,-1.93917,5.67225
PITCHER A,20190615,3,5,3,FB,2016.09,91.7746,5.525,-1.88001,5.64524
PITCHER A,20190615,3,5,4,FB,1965.03,91.0552,5.37459,-2.07896,5.4841
PITCHER A,20190615,4,1,1,CH,1279.27,83.158,5.44248,-1.9938,5.66891
PITCHER A,20190615,4,1,2,SL,2414.53,81.4097,5.2407,-2.19412,5.74789
PITCHER A,20190615,4,1,3,FB,1971.59,92.7552,5.34513,-2.06852,5.67534
PITCHER A,20190615,4,1,4,FB,1981.03,91.3549,5.43855,-2.03531,5.76624
PITCHER A,20190615,4,1,5,FB,2053.1,92.133,5.52665,-2.2297,5.65179
PITCHER A,20190615,4,2,1,FB,2093.48,91.8802,5.45644,-1.91165,5.85389
PITCHER A,20190615,4,2,2,FB,2142.16,93.2884,5.36288,-2.14864,5.62882
PITCHER A,20190615,4,2,3,FB,2131.02,92.4932,5.46482,-2.08791,5.59167
PITCHER A,20190615,4,2,4,SL,2171.88,87.4537,5.478,-2.07364,5.84686
PITCHER A,20190615,4,2,5,SL,2220.27,87.7559,5.45325,-1.99893,5.83078
PITCHER A,20190615,4,2,6,SL,2234.59,86.4039,5.23972,-2.07721,5.6291
PITCHER A,20190615,4,3,1,FB,2080.95,92.6679,5.53482,-1.95483,5.61964
PITCHER A,20190615,4,3,2,FB,1979.81,90.4163,5.42793,-1.97578,5.63872
PITCHER A,20190615,4,3,3,SL,2187.88,85.7851,5.33795,-2.01415,5.72231
PITCHER A,20190615,4,3,4,FB,2013.99,91.3264,5.33178,-2.15003,5.64467
PITCHER A,20190615,4,4,1,FB,2064.89,93.1177,5.28386,-2.0953,5.60317
PITCHER A,20190615,4,4,2,SL,2441.45,82.6229,4.92549,-1.94477,5.75205
PITCHER A,20190615,4,4,3,SL,NULL,84.2175,5.36936,-2.15095,5.66009
PITCHER A,20190615,4,4,4,SL,2514.77,82.964,5.17632,-2.10432,5.7979
PITCHER A,20190615,4,5,1,CH,1301.7,85.0636,5.7417,-2.03997,5.60687
PITCHER A,20190615,4,5,2,CH,1201.06,82.8176,5.59046,-2.1284,5.64498
PITCHER A,20190615,4,5,3,FB,2004.29,89.4821,5.33902,-2.04817,5.44594
PITCHER A,20190615,4,5,4,FB,2061.42,89.4002,5.54331,-1.91507,5.65966
PITCHER A,20190615,5,1,1,FB,1988.67,88.2371,5.37857,-2.13261,5.64114
PITCHER A,20190615,5,1,2,CH,1241.52,84.0942,5.53202,-2.03838,5.63182
PITCHER A,20190615,5,1,3,CH,1256.18,84.2801,5.28022,-2.02576,5.67397
PITCHER A,20190615,5,1,4,FB,1952.69,89.414,5.36964,-1.8856,5.76572
PITCHER A,20190615,5,1,5,FB,1996.41,91.0134,5.4786,-1.95479,5.79323
PITCHER A,20190615,5,1,6,CH,1365.12,85.234,5.7066,-2.20074,5.67751
PITCHER A,20190615,5,2,1,CH,1239.36,83.5084,5.50292,-2.15994,5.66303
PITCHER A,20190615,5,3,1,SL,2464.67,82.9815,5.21436,-1.96674,5.90721
PITCHER A,20190615,5,3,2,SL,2561.09,82.5714,5.16041,-1.99031,5.7748
PITCHER A,20190615,5,3,3,FB,2048.83,92.5396,5.43552,-2.15353,5.45179
PITCHER A,20190615,5,3,4,SL,2491.82,81.3343,5.0027,-2.17056,5.65881
PITCHER A,20190615,5,3,5,FB,2077.78,91.3664,5.60822,-1.93428,5.54223
PITCHER A,20190615,5,3,6,FB,2020.62,92.5796,5.41997,-1.95806,5.52694
PITCHER A,20190615,5,3,7,SL,2421.97,82.1383,5.17653,-1.94151,5.61259
PITCHER A,20190615,5,4,1,CH,1358.14,85.004,5.64186,-2.05742,6.04665
PITCHER A,20190615,5,4,2,SL,NULL,82.4773,5.17283,-1.96166,5.6348
PITCHER A,20190615,5,4,3,CH,1288.17,83.2079,5.49986,-2.27306,5.64475
PITCHER A,20190620,1,1,1,FB,2087.58,91.9793,5.5401,-2.04314,5.92265
PITCHER A,20190620,1,1,2,FB,2016.07,92.4399,5.359,-2.0634,5.9078
PITCHER A,20190620,1,1,3,FB,1929.97,92.255,5.5073,-1.92712,6.00051
PITCHER A,20190620,1,1,4,FB,1953.26,91.2901,5.48892,-2.17905,5.91847
PITCHER A,20190620,1,2,1,FB,1852.2,91.8478,5.46508,-2.04482,5.705
PITCHER A,20190620,1,2,2,FB,1897.3,92.354,5.5754,-2.01005,5.83035
PITCHER A,20190620,1,2,3,FB,1946.16,91.9363,5.64215,-1.87003,5.65765
PITCHER A,20190620,1,2,4,FB,1970.03,93.4503,5.71841,-1.87767,5.74627
PITCHER A,20190620,1,2,5,FB,2067.17,91.9966,5.45798,-1.97096,5.75724
